X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
2.6508582,97.0214,2.9651191,2.2238393,1.4232571,0.5040703,0.20755833,0.20755833,0.014825596,0.014825596,0.29651192,0.29651192
3.0388799,111.223,3.0071177,2.2553382,1.4434165,0.51121,0.21049824,0.21049824,0.015035588,0.015035588,0.30071178,0.30071178
2.9224072,106.9601,2.9936996,2.2452745,1.4369757,0.50892895,0.20955896,0.20955896,0.014968498,0.014968498,0.29936996,0.29936996
2.5821311,94.506,2.9597244,2.2197933,1.4206676,0.50315315,0.20718071,0.20718071,0.014798622,0.014798622,0.29597244,0.29597244
2.9633415,108.4583,2.998415,2.2488112,1.4392391,0.5097306,0.20988905,0.20988905,0.014992075,0.014992075,0.2998415,0.2998415
2.776642,101.6251,2.9781482,2.233611,1.4295111,0.5062852,0.20847037,0.20847037,0.014890741,0.014890741,0.29781482,0.29781482
2.5664263,93.9312,2.9586835,2.2190127,1.420168,0.5029762,0.20710784,0.20710784,0.014793417,0.014793417,0.29586837,0.29586837
3.2118526,117.5538,3.0270438,2.2702827,1.452981,0.5145975,0.21189307,0.21189307,0.015135218,0.015135218,0.3027044,0.3027044
2.8291614,103.5473,2.9835885,2.2376914,1.4321225,0.50721,0.20885119,0.20885119,0.014917942,0.014917942,0.29835886,0.29835886
2.95047,107.9872,2.9969325,2.2476993,1.4385276,0.5094785,0.20978528,0.20978528,0.014984663,0.014984663,0.29969326,0.29969326
3.614104,132.2762,3.0734553,2.3050914,1.4752585,0.5224874,0.21514188,0.21514188,0.015367276,0.015367276,0.30734554,0.30734554
2.9372623,107.5038,2.995411,2.2465582,1.4377972,0.5092199,0.20967877,0.20967877,0.014977055,0.014977055,0.2995411,0.2995411
3.879372,141.985,3.1047752,2.3285813,1.4902921,0.52781177,0.21733427,0.21733427,0.015523876,0.015523876,0.31047752,0.31047752
4.389331,160.6495,3.1731074,2.3798306,1.5230916,0.53942823,0.22211751,0.22211751,0.015865536,0.015865536,0.31731075,0.31731075
7.939378,290.5812,3.8253849,2.8690386,1.8361847,0.6503154,0.26777694,0.26777694,0.019126924,0.019126924,0.3825385,0.3825385
4.3696065,159.9276,3.1697328,2.3772995,1.5214717,0.5388546,0.2218813,0.2218813,0.015848665,0.015848665,0.3169733,0.3169733
4.4330764,162.2506,3.180993,2.3857448,1.5268767,0.5407688,0.22266951,0.22266951,0.015904965,0.015904965,0.31809932,0.31809932
5.5680766,203.7916,3.3891828,2.541887,1.6268077,0.5761611,0.2372428,0.2372428,0.016945913,0.016945913,0.3389183,0.3389183
5.4072137,197.904,3.3598204,2.5198653,1.6127137,0.5711695,0.23518743,0.23518743,0.016799102,0.016799102,0.33598205,0.33598205
8.102965,296.5685,3.8530343,2.8897758,1.8494564,0.6550158,0.2697124,0.2697124,0.019265171,0.019265171,0.38530344,0.38530344
7.8357053,286.7868,3.8078616,2.8558962,1.8277735,0.6473365,0.2665503,0.2665503,0.019039307,0.019039307,0.38078615,0.38078615
8.380303,306.7191,3.8999345,2.9249508,1.8719685,0.6629889,0.2729954,0.2729954,0.019499673,0.019499673,0.38999346,0.38999346
11.45353,419.1992,4.4439945,3.332996,2.1331174,0.7554791,0.31107962,0.31107962,0.022219973,0.022219973,0.44439945,0.44439945
10.971525,401.5578,4.3565435,3.2674077,2.0911407,0.7406124,0.30495805,0.30495805,0.021782717,0.021782717,0.43565437,0.43565437
