X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
81.03208,2965.774,54.10884,40.58163,25.972242,9.1985035,3.7876189,3.7876189,0.2705442,0.2705442,5.4108844,5.4108844
68.68466,2513.8587,46.01414,34.510605,22.086788,7.822404,3.22099,3.22099,0.2300707,0.2300707,4.601414,4.601414
70.59178,2583.6592,47.264404,35.448303,22.686914,8.034948,3.3085084,3.3085084,0.23632202,0.23632202,4.7264404,4.7264404
65.00166,2379.0607,43.599644,32.699734,20.927828,7.4119396,3.051975,3.051975,0.2179982,0.2179982,4.3599644,4.3599644
62.20947,2276.8664,41.76914,31.326855,20.049187,7.100754,2.9238398,2.9238398,0.20884569,0.20884569,4.1769137,4.1769137
58.301502,2133.8349,39.20717,29.405376,18.81944,6.665219,2.7445018,2.7445018,0.19603583,0.19603583,3.920717,3.920717
65.561775,2399.5608,43.966843,32.975132,21.104084,7.4743633,3.077679,3.077679,0.21983421,0.21983421,4.396684,4.396684
61.280613,2242.8703,41.160202,30.870152,19.756897,6.9972343,2.8812141,2.8812141,0.20580101,0.20580101,4.11602,4.11602
60.58636,2217.4606,40.705063,30.528797,19.53843,6.919861,2.8493545,2.8493545,0.2035253,0.2035253,4.0705066,4.0705066
72.93586,2669.4525,48.801132,36.60085,23.424543,8.296192,3.4160793,3.4160793,0.24400565,0.24400565,4.880113,4.880113
70.181984,2568.6605,46.995754,35.246815,22.557962,7.9892783,3.289703,3.289703,0.23497877,0.23497877,4.6995754,4.6995754
86.11367,3151.7602,57.44022,43.080166,27.571304,9.764837,4.0208154,4.0208154,0.2872011,0.2872011,5.744022,5.744022
63.083904,2308.8709,42.342407,31.756805,20.324354,7.1982093,2.9639685,2.9639685,0.21171203,0.21171203,4.234241,4.234241
79.532684,2910.896,53.125866,39.8444,25.500416,9.031397,3.7188106,3.7188106,0.26562932,0.26562932,5.312587,5.312587
61.932487,2266.7289,41.587563,31.190672,19.96203,7.0698857,2.9111295,2.9111295,0.2079378,0.2079378,4.1587563,4.1587563
71.432625,2614.4339,47.815643,35.861732,22.951508,8.128659,3.347095,3.347095,0.23907821,0.23907821,4.781564,4.781564
58.612724,2145.2257,39.411198,29.5584,18.917374,6.6999035,2.7587838,2.7587838,0.19705598,0.19705598,3.94112,3.94112
56.80546,2079.0798,38.226395,28.669796,18.34867,6.498487,2.6758475,2.6758475,0.19113196,0.19113196,3.8226395,3.8226395
